Campus,Matricula,Estado,AdeudoEnero,AdeudoFebrero,AdeudoMarzo
UTEL,10285625,Activo,2975,0,1518181
UTEL,10285469,Activo,6600,-4,1862167
UTEL,10285298,Activo,3300,0,606569
UTEL,10285293,Activo,12720,0,606569
UTEL,10285052,Activo,10314,0,1255598
UTEL,10285021,Activo,2626,3184,1170678
UTEL,10284981,Activo,13116,0,-329069
UTEL,10284905,Activo,1710,0,1213137.4
UTEL,10284888,Activo,800,0,5193748
UTEL,10284847,Activo,2530,0,-2183710
UTEL,10284791,Activo,2530,0,-3317937
UTEL,10284777,Activo,6520,277,606569
UTEL,10284683,Activo,1710,0,0
UTEL,10284278,Activo,13656,0,-606569
UTEL,10284193,Activo,16038,3549,421569
UTEL,10284044,Activo,2530,13082,3841872
UTEL,10283747,Activo,-14473,0,-693010
UTEL,10283731,Activo,6198,0,606569
UTEL,10283531,Activo,3300,16944,1213138
UTEL,10283483,Activo,2405,0,4102804
UTEL,10283458,Activo,5060,3307,4307841
UTEL,10283309,Activo,3099,0,2511195.2
UTEL,10283286,Activo,2500,5492,519850
UTEL,10283093,Activo,0,0,664125
UTEL,10283071,Activo,-9501,8590.6,-970512
UTEL,10282787,Activo,2975,0,-329069
UTEL,10282759,Activo,3501,6544,606569
UTEL,10282748,Activo,3399,1743,484
UTEL,10282741,Activo,6050,-1231.77,1013707
UTEL,10282717,Activo,6158,0,1213138
UTEL,10282318,Activo,5950,0,519850
UTEL,10282087,Activo,2530,1830,606568.4
UTEL,10282064,Activo,6480,0,606569
UTEL,10281804,Activo,2530,0,4703073
UTEL,10281616,Activo,2975,0,4646057
UTEL,10281558,Activo,3099,0,452
UTEL,10281385,Activo,6198,0,2265
UTEL,10281294,Activo,6198,0,452
UTEL,10281212,Activo,6415,0,452
UTEL,10281163,Activo,2975,0,590
UTEL,10280989,Activo,5729,0,2100
UTEL,10280875,Activo,3099,-1051,2100
UTEL,10280873,Activo,11274,0,2216
UTEL,10280760,Activo,6198,0,2100
UTEL,10280470,Activo,1710,0,2100
UTEL,10280447,Activo,2530,0,1522
UTEL,10280431,Activo,3099,0,2100
UTEL,10280364,Activo,2975,0,2100
UTEL,10280205,Activo,2975,0,0
UTEL,10279487,Activo,3099,0,1300
UTEL,10279234,Activo,6037,0,2100
UTEL,10279210,Activo,6198,-3638,2100
UTEL,10278843,Activo,2530,0,2150
UTEL,10278719,Activo,10314,0,2100
UTEL,10278206,Activo,5567,3692,2100
UTEL,10278108,Activo,-16099,0,2100
UTEL,10276293,Activo,800,0,2100
UTEL,10275883,Activo,9907,-9604,2275
UTEL,10275482,Activo,3099,0,2100
UTEL,10274431,Activo,9450,2719,2100
UTEL,10272530,Activo,3099,0,0
UTEL,10257141,Activo,12729,1500,1500
UTEL,10240214,Activo,1710,0,2530
UTEL,10235531,Activo,2805,-126,2000
UTEL,10224076,Activo,9510,0,1500
UTEL,10192889,Activo,2530,0,2000
UTEL,10188474,Activo,2835,0,2000
UTEL,10091066,Activo,2750,0,3151
UTEL,10080788,Activo,3413,2366,1494
UTEL,10058545,Activo,2975,0,1518.34
UTEL,10052869,Activo,3099,0,2100
UTEL,10051474,Activo,1171.2,0,2100
UTEL,10045044,Activo,5298,6960,-25
UTEL,10044983,Activo,-15080,0,2100
UTEL,10043781,Activo,-4000,0,2096
UTEL,10040796,Activo,1189,0,2100
UTEL,10030818,Activo,11074,2729,2100
UTEL,10027287,Activo,10114,0,2100
UTEL,10025972,Activo,3300,13264,2100
UTEL,10016391,Activo,6303.55,2943,2100
UTEL,10005637,Activo,13114,0,2100
UTEL,10257577,Activo,3150,0,2275
UTEL,20241435,Activo,22073,0,2275
UTEL,20239876,Activo,3300,0,2100
UTEL,20239624,Activo,3124,1000,2100
UTEL,20236652,Activo,6158,8121,1035
UTEL,20234689,Activo,3300,0,2100
UTEL,20219783,Activo,2977,17455,2275
UTEL,20032217,Activo,12558,0,2100
UTEL,10251603,Activo,3585,9776,2100
UTEL,10251057,Activo,28178,0,1760
UTEL,10243670,Activo,3575,5591,2100
UTEL,10239824,Activo,3124,-19332.1,2275
UTEL,10096559,Activo,25770,0,2100
UTEL,10091585,Activo,3570,140,2100
UTEL,10090574,Activo,193,-21943.9,1349
UTEL,10215813,Activo,4361,0,-1
UTEL,10040972,Activo,3725,-66,3099
UTEL,10088723,Activo,3130,236,2975
UTEL,10194034,Activo,-9100,0,5950
UTEL,10269884,Activo,3699,0,2975
UTEL,10276451,Activo,3330,236,2530
UTEL,10277577,Activo,800,0,6366
UTEL,10279379,Activo,4100,-10,6800
UTEL,10282116,Activo,3550,-200,6508
UTEL,10286000,Activo,3775,-1262,3775
UTEL,10290494,Activo,3330,-1154,0
UTEL,10292623,Activo,4100,-1154,3324.6
UTEL,10293386,Activo,3330,0,3099
UTEL,10294782,Activo,3775,0,3150
UTEL,10296487,Activo,4239,446,2613
UTEL,10296559,Activo,3775,0,2975
UTEL,10296748,Activo,3330,-2278,2975
UTEL,10297008,Activo,3751,296420,3124
UTEL,10297580,Activo,3330,10127,3124
UTEL,10297898,Activo,3330,0,-4644
UTEL,10297942,Activo,3775,-141001,3124
UTEL,10298748,Activo,4100,291491,-14826
UTEL,10299293,Activo,3330,0,7878
UTEL,10299952,Activo,6037,0,6456
UTEL,10300087,Activo,3775,0,2888
UTEL,10301790,Activo,3775,1482,2673
UTEL,10302748,Activo,2510,0,3439
UTEL,10309080,Activo,2100,0,2194
UTEL,10564789,Activo,3874,0,2888
UTEL,10050113,Activo,2750,661,3124
UTEL,10052572,Activo,3300,-26,3465
UTEL,10088570,Activo,8931,0,3124
UTEL,10173311,Activo,3026,1491,3465
UTEL,10204177,Activo,2835,144,3012
UTEL,10213547,Activo,7725,144,2888
UTEL,10253502,Activo,2530,1491,7011
UTEL,10271569,Activo,5500,0,3800
UTEL,10274239,Activo,3253,1078674,2888
UTEL,10274383,Activo,3099,0,7173
UTEL,10275746,Activo,9933,-668426,3124
UTEL,10275872,Activo,2975,0,2888
UTEL,10276543,Activo,6198,0,36.5
UTEL,10278343,Activo,14325,0,3953
UTEL,10279065,Activo,13038,523525,3465
UTEL,10279272,Activo,4053,1439003,3465
UTEL,10279279,Activo,3099,983697,6996
UTEL,10279554,Activo,2975,261762,3465
UTEL,10279588,Activo,2750,0,7171
UTEL,10279628,Activo,2530,0,3098
UTEL,10279674,Activo,5060,-75,3124
UTEL,10279694,Activo,2975,0,-2073
UTEL,10279820,Activo,5950,0,3465
UTEL,10279880,Activo,6198,523525,3465
UTEL,10279923,Activo,5060,523525,3465
UTEL,10280016,Activo,11269,1439003,3465
UTEL,10280036,Activo,-14372,0,5831
UTEL,10280138,Activo,5267,0,24745
UTEL,10280516,Activo,2530,523525,2396
UTEL,10281331,Activo,2750,0,3724
UTEL,10281415,Activo,2975,0,2396
UTEL,10282182,Activo,5950,1439003,523.6
UTEL,10282408,Activo,-5985,523525,3627
UTEL,10282628,Activo,13414,0,3449
UTEL,10282756,Activo,11274,0,3724
UTEL,10282776,Activo,5060,0,3577
UTEL,10282965,Activo,1150,523525,1312
UTEL,10283168,Activo,6998,0,3308
UTEL,10283848,Activo,1710,1106941,2977
UTEL,10283871,Activo,6198,1106941,2828.5
UTEL,10283956,Activo,2530,583697,3124
UTEL,10284231,Activo,2530,0,9737.99
UTEL,10284316,Activo,2975,0,-2234
UTEL,10284326,Activo,6198,0,1602
UTEL,10284942,Activo,16067,0,16041
UTEL,10285027,Activo,5950,0,3577
UTEL,10285141,Activo,452,0,3175
UTEL,10285292,Activo,1710,-4781700,4073
UTEL,10286556,Activo,2530,1374739,3488
UTEL,10286623,Activo,6600,1439003,2977
UTEL,10287107,Activo,2530,-2390851,3124
UTEL,10287161,Activo,3099,0,3985
UTEL,10287679,Activo,2278,0,1975
UTEL,10287740,Activo,3099,0,57
UTEL,10288356,Activo,5060,64,18101
UTEL,10289057,Activo,2656,3575,2949
UTEL,10289570,Activo,1904,3798801,6152
UTEL,10289607,Activo,6750,-25993,6203
UTEL,10289788,Activo,5925,-109200.8,1712
UTEL,10289927,Activo,2530,-42693.2,2312
UTEL,10290033,Activo,2530,1500,2817
UTEL,10290199,Activo,1390,-1825,0
UTEL,10290392,Activo,530,-1650,0
UTEL,10290612,Activo,0,0,2977
UTEL,10290704,Activo,2975,0,0
UTEL,10291081,Activo,-17950,0,0
UTEL,10291140,Activo,15255,0,-9000
UTEL,10291429,Activo,2530,2140,0
UTEL,10292073,Activo,5060,0,21887
UTEL,10292131,Activo,2975,0,1500
UTEL,10292166,Activo,3300,0,3124
UTEL,10292402,Activo,3234,0,11091
UTEL,10567238,Activo,2530,2140,0
UTEL,10247649,Activo,13306,19,0
UTEL,20274521,Activo,-480,0,0
UTEL,20274974,Activo,3099,-1760,0
UTEL,10247089,Activo,2975,0,0
UTEL,20015410,Activo,18548,3258,0
UTEL,20248072,Activo,9341,0,1500
UTEL,20248973,Activo,2750,-1760,18472
UTEL,20250508,Activo,6158,2247,9138
UTEL,20251310,Activo,17420,0,3124
UTEL,20251844,Activo,6158,2247,3465
UTEL,20251998,Activo,2975,0,3124
UTEL,20252070,Activo,2001,1883,24901
UTEL,20253765,Activo,2864,0,6467
UTEL,20253885,Activo,2975,0,5500
UTEL,20254090,Activo,2750,0,3124
UTEL,20254767,Activo,3150,3947,-8877
UTEL,20255289,Activo,3150,1605,3124
UTEL,20255848,Activo,2975,0,3724
UTEL,20256241,Activo,3150,0,2350
UTEL,20256355,Activo,2975,0,4199
UTEL,20256616,Activo,2975,0,3211
UTEL,20256931,Activo,3150,0,4199
UTEL,20257650,Activo,2975,0,2560
UTEL,20257853,Activo,2750,2139,3635
UTEL,20258260,Activo,23886,0,4199
UTEL,20258400,Activo,2826,0,-27405
UTEL,20260942,Activo,12523,0,4199
UTEL,20572990,Activo,2975,0,3635
UTEL,10009266,Activo,-31.18,0,3405
UTEL,10023856,Activo,3356,0,3635
UTEL,10037268,Activo,23657.25,0,3635
UTEL,10040055,Activo,3575,0,4199
UTEL,10045218,Activo,3575,0,3635
UTEL,10085019,Activo,6540,2113,4199
UTEL,10192920,Activo,3960,0,4199
UTEL,10194854,Activo,44143,0,-5608
UTEL,10204521,Activo,15140.8,0,2560
UTEL,10204679,Activo,999.6,1083697,4199
UTEL,10208737,Activo,18770,0,800
UTEL,10215216,Activo,5954,523525,10083
UTEL,10218764,Activo,12936,523525,-29175
UTEL,10219746,Activo,15942,0,3635
UTEL,10227708,Activo,7431,0,4199
UTEL,10228380,Activo,3435,0,6815
UTEL,10233259,Activo,3124,1439003,2560
UTEL,10233636,Activo,3575,1439003,3999
UTEL,10235600,Activo,3156,-766,3130
UTEL,10235860,Activo,3124,200,3129.23
UTEL,10236898,Activo,3543,200,3130
UTEL,10237512,Activo,3575,846,-6318.8
UTEL,10237590,Activo,3350,200,5434
UTEL,10237616,Activo,-1920,828,3274
UTEL,10241430,Activo,3575,0,5237
UTEL,10241470,Activo,-9840,0,0
UTEL,10241584,Activo,3575,-154,3300
UTEL,10242822,Activo,3900,0,3300
UTEL,10243154,Activo,23153,0,2975
UTEL,10243424,Activo,3575,2320,2750
UTEL,20242491,Activo,2975,517,9080
UTEL,10290212,Activo,2975,-3396848,207.25
UTEL,20308658,Activo,2975,-3595437,40485
UTEL,20308108,Activo,2975,0,6802
UTEL,20297388,Activo,530,0,8903
UTEL,20294052,Activo,3300,0,0
UTEL,20291195,Activo,2975,0,15175
UTEL,20287285,Activo,2530,2586274,2625
UTEL,10309271,Activo,3770,-2183648,3150
UTEL,10309102,Activo,1990,0,5432
UTEL,10308899,Activo,3775,1295935,18611
UTEL,10308874,Activo,2975,3026714,12225
UTEL,10308703,Activo,800,3052243,2835
UTEL,10308603,Activo,3775,1255597.2,2835
UTEL,10308572,Activo,3950,0,2835
UTEL,10308562,Activo,4100,0,2835
UTEL,10308494,Activo,9236,-2183650,2835
UTEL,10308390,Activo,3250,0,2259
UTEL,10308302,Activo,3330,0,2975
UTEL,10308089,Activo,3203,0,2975
UTEL,10307731,Activo,3330,0,7975
UTEL,10307699,Activo,5973,3301050,2100
UTEL,10307676,Activo,2013,-25993,4074
UTEL,10307641,Activo,6037,606569,4100
UTEL,10307639,Activo,3505,0,4100
UTEL,10307372,Activo,800,-545912.7,3465
UTEL,10306696,Activo,6037,0,3330
UTEL,10305814,Activo,7495,3447475,4074
UTEL,10305750,Activo,9098,4848888,3330
UTEL,10302743,Activo,2330,3432919,4100
UTEL,10302260,Activo,4074,4848888,4074
UTEL,10302004,Activo,4100,2853127,4100
UTEL,10300940,Activo,3775,3202685,4956
UTEL,10300522,Activo,3775,2245145,3775
UTEL,10298693,Activo,3330,127378,3330
UTEL,10298473,Activo,3330,0,3550
UTEL,10298374,Activo,3330,-2685635.6,3413
UTEL,10297853,Activo,810,0,3274
UTEL,10294708,Activo,7400,606569,2975
UTEL,10294229,Activo,3775,606569,2530
UTEL,10293086,Activo,4100,84920,3274
UTEL,10289834,Activo,3330,606569,4761
UTEL,10289535,Activo,-21211,606569,5237
UTEL,10287542,Activo,6037,0,3300
UTEL,10284812,Activo,3330,-0.6,6660
UTEL,10284749,Activo,4100,5347475,13324
UTEL,10283614,Activo,7642,0,3088
UTEL,10278407,Activo,3330,1255598,-28008
UTEL,10275550,Activo,3775,606569,11451
UTEL,10265301,Activo,8260,519850,2530
UTEL,20292662,Activo,1710,1298058,2530
UTEL,20284227,Activo,2530,1947087,2801
UTEL,10572568,Activo,9730.96,606569,2530
UTEL,10292717,Activo,6567,1851714,1625
UTEL,10285014,Activo,1710,0,2529.67
UTEL,10277080,Activo,0,4447475,2530
UTEL,10233041,Activo,3775,0,1819
UTEL,10038709,Activo,3099,211269,3300
UTEL,10276088,Activo,4074,4881506,11162
UTEL,10275970,Activo,3330,606569,2530
UTEL,10275714,Activo,3899,-953527.6,2530
UTEL,10275641,Activo,17140,519850,2975
UTEL,10275636,Activo,3505,0,15464
UTEL,10256809,Activo,3575,606569,-14280
UTEL,10240075,Activo,3575,0,3300
UTEL,10094681,Activo,25,1329,800
UTEL,10042631,Activo,4483.74,0,-29891
UTEL,10037820,Activo,3775,0,2975
UTEL,10030418,Activo,3130,0,2975
UTEL,10028303,Activo,3575,0,10141
UTEL,10018947,Activo,5731,6887326,1710
UTEL,10259415,Activo,2975,649029,2530
UTEL,10258891,Activo,2975,0,14693
UTEL,10258577,Activo,1710,0,2530
UTEL,10256912,Activo,2975,0,2975
UTEL,10254244,Activo,0,7,-12020
UTEL,20238307,Activo,2973,9306,2530
UTEL,20227852,Activo,3184,-26082,8744
UTEL,10570220,Activo,3575,0,4139
UTEL,10250311,Activo,6361,158,6953
UTEL,10249625,Activo,3900,0,2975
UTEL,10249241,Activo,3350,0,5237
UTEL,10249167,Activo,3575,0,2975
UTEL,10249165,Activo,3900,165,3300
UTEL,10248627,Activo,3575,0,3274
UTEL,10248420,Activo,3575,0,3274
UTEL,10248212,Activo,3575,0,2975
UTEL,10248143,Activo,3575,32,2975
UTEL,10247765,Activo,3575,0,-5860
UTEL,10247472,Activo,3591,0,3300
UTEL,10247462,Activo,3575,15672,2975
UTEL,10247068,Activo,0,9305,3274
UTEL,10244530,Activo,3455,-26282,2975
UTEL,10241996,Activo,3124,0,2975
UTEL,10240851,Activo,3124,0,2925
UTEL,10238418,Activo,2975,0,-16099
UTEL,10236082,Activo,3900,0,2530
UTEL,10228999,Activo,2977,0,8521
UTEL,10228947,Activo,5588,-329,8744
UTEL,10225248,Activo,1323,0,2975
UTEL,10217713,Activo,6388.5,1500,5237
UTEL,10217708,Activo,3577,0,2530
UTEL,10217278,Activo,24417,0,2530
UTEL,10217253,Activo,3577,0,2530
UTEL,10217178,Activo,3356,0,5237
UTEL,10217096,Activo,3458,12264,2530
UTEL,10217054,Activo,3577,3783,0
UTEL,10216807,Activo,3577,0,2530
UTEL,10216804,Activo,3356,3543,8725
UTEL,10216618,Activo,3356,208,6600
UTEL,10216474,Activo,3356,0,2975
UTEL,10216468,Activo,5981,0,-595
UTEL,10216061,Activo,3356,0,13324
UTEL,10215809,Activo,3356,7051,4100
UTEL,10215758,Activo,3356,0,2510
UTEL,10215713,Activo,1098,0,1149.01
UTEL,10215429,Activo,2356,0,1656
UTEL,10215385,Activo,3356,-10,3330
UTEL,10215207,Activo,3356,0,3775
UTEL,10215194,Activo,3576,0,6300
UTEL,10214801,Activo,3577,0,3775
UTEL,10214515,Activo,3577,0,-22369.99
UTEL,10214416,Activo,3356,0,4100
UTEL,10214378,Activo,3577,0,3737
UTEL,10214362,Activo,3577,208,5067
UTEL,10214335,Activo,3633,0,-28792
UTEL,10214307,Activo,3356,6771,6750
UTEL,10214133,Activo,600,630,2975
UTEL,10211422,Activo,3356,0,3330
UTEL,10206271,Activo,12889,2396,2510
UTEL,10205675,Activo,3356,0,0
UTEL,10205553,Activo,2312,0,3775
UTEL,10203513,Activo,16736,0,5860
UTEL,10201004,Activo,3057,0,3330
UTEL,10192120,Activo,3577,144,4100
UTEL,10191186,Activo,3130,0,3899
UTEL,10114107,Activo,3575,0,14781
UTEL,10096828,Activo,8838,1891,3330
UTEL,10091289,Activo,0,11531,3899
UTEL,10090959,Activo,8397.6,0,-16406
UTEL,10090266,Activo,3575,0,14394
UTEL,10087297,Activo,0,-11822.2,3899
UTEL,10086572,Activo,10416,3873,3617
UTEL,10045136,Activo,-9784,0,3775
UTEL,10044322,Activo,-1231.77,0,3099
UTEL,10036170,Activo,3577,0,2665
UTEL,10288385,Activo,6527,0,1550128
UTEL,10098023,Activo,2393,-12144,2472
UTEL,10218744,Activo,4582,6132,2122
UTEL,10219911,Activo,6554,-24396,590
UTEL,10241683,Activo,-6811.5,2750,8177
UTEL,10242254,Activo,3575,0,8439
UTEL,10243909,Activo,3350,10977,7377
UTEL,20227909,Activo,7020,5950,14367
UTEL,20235668,Activo,2975,0,13590
UTEL,20304125,Activo,2530,3099,13056
UTEL,20301795,Activo,3274,-4,13591
UTEL,20296660,Activo,2975,2530,4817
UTEL,20284811,Activo,5237,2530,13324
UTEL,10303575,Activo,9098,0,15256
UTEL,10301548,Activo,-25905,297,13324
UTEL,10299490,Activo,3330,0,13414
UTEL,10299266,Activo,3775,0,15464
UTEL,10298527,Activo,3775,2975,7565
UTEL,10298174,Activo,4074,2707,10141
UTEL,10297803,Activo,3775,0,13984
UTEL,10297678,Activo,4100,0,15464
UTEL,10296723,Activo,3550,2975,16327
UTEL,10295288,Activo,5300,-126,15464
UTEL,10290077,Activo,3330,2530,13324
UTEL,10287426,Activo,3330,0,13590
UTEL,10287129,Activo,3899,2530,15464
UTEL,10283901,Activo,3775,2530,15464
UTEL,10063388,Activo,9097,2530,15498
UTEL,10016281,Activo,-26105,6158,12791
UTEL,10263662,Activo,15455,7970,12856
UTEL,10267168,Activo,3350,0,5237
UTEL,10266045,Activo,3130,2530,12791
UTEL,10265795,Activo,3575,0,13358
UTEL,10264843,Activo,6758,0,14664
UTEL,10263369,Activo,3130,0,15527
UTEL,10078476,Activo,-329,2530,12790
UTEL,10255706,Activo,2975,2975,2803900
UTEL,20228280,Activo,3308,0,2561
UTEL,20189627,Activo,3300,2896,2364
UTEL,20097824,Activo,0,2530,19128
UTEL,10567381,Activo,3575,0,13027.5
UTEL,10252025,Activo,3575,6831,6998
UTEL,10251364,Activo,2310,6158,13708
UTEL,10251280,Activo,12071,5693,21062
UTEL,10250751,Activo,3575,0,12290
UTEL,10250707,Activo,3350,0,13181
UTEL,10250212,Activo,3350,0,24332
UTEL,10250089,Activo,3783,0,30615
UTEL,10250084,Activo,3575,0,10331
UTEL,10249933,Activo,3575,0,17182
UTEL,10248914,Activo,3575,-18851,7158
UTEL,10248452,Activo,3575,0,24563
UTEL,10248107,Activo,6944,3321,20954
UTEL,10247881,Activo,3575,0,25098
UTEL,10247732,Activo,3575,10035.6,21324
UTEL,10247702,Activo,3900,0,9158
UTEL,10247645,Activo,1840,21840,18890
UTEL,10247619,Activo,2310,387,5305015
UTEL,10247477,Activo,3575,1830,5305015
UTEL,10247347,Activo,2310,0,1945
UTEL,10247182,Activo,3575,0,24482
UTEL,10247091,Activo,3575,0,6603073
UTEL,10246992,Activo,3575,-9664.5,4017073
UTEL,10246903,Activo,3783,0,3324
UTEL,10246613,Activo,3575,-1500,2970
UTEL,10246200,Activo,9319,0,5962
UTEL,10245986,Activo,3574,223,14633.6
UTEL,10245920,Activo,3575,11000,73417
UTEL,10245898,Activo,4192,0,15987
UTEL,10245891,Activo,3724,297,11481
UTEL,10244692,Activo,3575,2557,7967
UTEL,10244309,Activo,3575,-175,0
UTEL,10242840,Activo,3389,5414,23615
UTEL,10242681,Activo,3488,-2975,4144
UTEL,10242335,Activo,3724,0,1756
UTEL,10242203,Activo,3350,3274,2756
UTEL,10241982,Activo,3575,0,10319
UTEL,10241978,Activo,11300,0,25513
UTEL,10241965,Activo,4065,7052,20644.75
UTEL,10241954,Activo,3575,0,8223
UTEL,10241953,Activo,-11822.2,3183,17730
UTEL,10241731,Activo,7205,2707,6010
UTEL,10241497,Activo,3724,423,16317
UTEL,10241300,Activo,2975,0,12882
UTEL,10241189,Activo,3575,0,8796
UTEL,10240773,Activo,3900,0,3465
UTEL,10240357,Activo,3900,0,12238
UTEL,10239914,Activo,3504,-149,20388
UTEL,10239240,Activo,-11161,0,5868
UTEL,10238751,Activo,3900,-35841,40372
UTEL,10238644,Activo,3575,3983,13030
UTEL,10238599,Activo,3575,0,25464
UTEL,10237984,Activo,3575,0,41496
UTEL,10237815,Activo,3575,-17630,8739
UTEL,10235628,Activo,13624,0,5630
UTEL,10234552,Activo,3575,0,1500
UTEL,10231688,Activo,3295,-3764,4755
UTEL,10231433,Activo,3308,32,1710
UTEL,10231407,Activo,12720,0,4074
UTEL,10231064,Activo,8965,0,3204
UTEL,10229630,Activo,3577,-22482.2,3330
UTEL,10229615,Activo,-16,-18136,8177
UTEL,10228799,Activo,5705,0,7540
UTEL,10228124,Activo,3124,0,2975
UTEL,10223322,Activo,4233,0,2750
UTEL,10222241,Activo,2312,19148,2223
UTEL,10221674,Activo,3577,12732,2530
UTEL,10219855,Activo,19181,0,3300
UTEL,10219805,Activo,3577,0,2530
UTEL,10219764,Activo,3983,-1,2975
UTEL,10218405,Activo,3577,1578,2750
UTEL,10217573,Activo,3577,256,3274
UTEL,10217471,Activo,19632,0,2750
UTEL,10217303,Activo,3577,9549,3274
UTEL,10216457,Activo,2024,-19451,3300
UTEL,10215184,Activo,3435,217,2835
UTEL,10215064,Activo,3576,0,2530
UTEL,10215020,Activo,3356,0,2975
UTEL,10214918,Activo,3577,-20562.8,12291
UTEL,10211614,Activo,3356,17824,14929
UTEL,10210928,Activo,3356,0,3115
UTEL,10209768,Activo,5705,217,10567
UTEL,10206274,Activo,3577,0,2530
UTEL,10206089,Activo,3356,0,3420
UTEL,10204703,Activo,6305,599,5060
UTEL,10203902,Activo,3356,0,5567
UTEL,10202181,Activo,1268.45,190,1710
UTEL,10201918,Activo,17183.26,0,3800
UTEL,10201199,Activo,3575,-21194,3475
UTEL,10197918,Activo,3356,0,2530
UTEL,10195211,Activo,3356,-148.6,2530
UTEL,10194599,Activo,6563,0,-16382
UTEL,10193179,Activo,3908,0,3300
UTEL,10192004,Activo,14416,0,2530
UTEL,10190625,Activo,3786,0,2975
UTEL,10188583,Activo,3577,3783,13591
UTEL,10095987,Activo,600,-13464,1710
UTEL,10089938,Activo,7198,0,15464
UTEL,10062148,Activo,3577,0,8744
UTEL,10056380,Activo,27073,0,3300
UTEL,10042670,Activo,3350,0,2705
UTEL,10040738,Activo,3575,0,3300
UTEL,10030420,Activo,2419.03,-19664.72,2705
UTEL,10030289,Activo,0,-16640,6831
UTEL,10018417,Activo,15524,0,2750
UTEL,10007129,Activo,3575,0,2707
UTEL,10001578,Activo,3575,0,2530
UTEL,10196136,Activo,2977,0,3099
UTEL,10033256,Activo,2130,-4300,10455
UTEL,10211578,Activo,6208,0,2592
UTEL,10286204,Activo,3775,0,2464
UTEL,10287841,Activo,9623,0,2530
UTEL,10290594,Activo,800,0,5237
UTEL,10295954,Activo,6050,994,-3200
UTEL,10297359,Activo,-18811,0,7944
UTEL,10298521,Activo,2510,1284,2530
UTEL,10301791,Activo,3550,148,2530
UTEL,10303075,Activo,3775,0,4769
UTEL,10304946,Activo,3775,6924,2530
UTEL,10305310,Activo,4100,0,3300
UTEL,10305890,Activo,3775,0,2975
UTEL,10306734,Activo,3330,0,3445
UTEL,10307021,Activo,4100,3169,2975
UTEL,10307717,Activo,6958,0,2975
UTEL,20092318,Activo,3183,0,2975
UTEL,20190276,Activo,2530,0,2975
UTEL,20283213,Activo,3099,0,2530
UTEL,20286257,Activo,9442,0,2750
UTEL,20288464,Activo,5237,0,11221
UTEL,20293725,Activo,4975,0,3300
UTEL,20293907,Activo,2975,0,2975
UTEL,20299641,Activo,2030,3391,8511
UTEL,20300730,Activo,3183,0,5874
UTEL,20301828,Activo,3300,0,2975
UTEL,20302097,Activo,2530,0,2530
UTEL,20303781,Activo,6158,0,2707
UTEL,20306104,Activo,2975,-1,2975
UTEL,20308410,Activo,2975,0,2975
UTEL,20566849,Activo,7767,-175,2530
UTEL,20278303,Activo,3099,0,2707
UTEL,20286639,Activo,9133,0,3274
UTEL,20292075,Activo,2975,0,2766.01
UTEL,10039093,Activo,3130,0,2975
UTEL,10252017,Activo,3874,0,4737
UTEL,10256362,Activo,3750,0,14233
UTEL,10267625,Activo,3760,-175,2530
UTEL,10267894,Activo,3750,0,2530
UTEL,10268037,Activo,3550,0,1851
UTEL,10268138,Activo,-10204.4,-59,6651
UTEL,10268184,Activo,3130,0,2530
UTEL,10268515,Activo,3874,14205.75,2750
UTEL,10268769,Activo,24337,0,3274
UTEL,10268823,Activo,3874,3183,3300
UTEL,10269557,Activo,-2398.8,0,2530
UTEL,10269900,Activo,3698,0,2530
UTEL,10269924,Activo,3130,0,2530
UTEL,10270391,Activo,3456,-11643.8,2750
UTEL,10270462,Activo,5756,156,3150
UTEL,10271129,Activo,2304,0,0
UTEL,10271174,Activo,3699,0,2975
UTEL,10271237,Activo,3330,-57,2975
UTEL,10271462,Activo,4340,19306,6158
